测试情景编号,问题二方案七年利润/元,问题三方案七年利润/元,配对利润差Q3-Q2/元,问题二方案滞销率,问题三方案滞销率
315,36046497.064879365,40297413.89676456,4250916.831885196,0.26357496830926885,0.09756082842345995
316,36940174.23635187,41298972.93510811,4358798.69875624,0.27179478492611325,0.10365086288882407
317,35599330.562626764,39946039.28716569,4346708.724538922,0.27370111387243246,0.10089498111909247
318,36008082.78962351,40362908.636523426,4354825.846899919,0.2722188095439591,0.10281611165947976
319,36666547.856213376,41061787.16119472,4395239.304981343,0.26894466237943243,0.0984409458560004
320,36079452.591912955,40388255.629920095,4308803.03800714,0.27215585863019504,0.10391799039918587
321,36415292.31108443,40682051.96910755,4266759.658023126,0.27749366389602104,0.10845515456054858
322,36371126.24652232,40649043.58273628,4277917.336213961,0.2742425039255641,0.10650756818653548
323,36355016.13688132,40649798.30567478,4294782.168793455,0.2731208859425354,0.10276290948073663
324,36024544.191858396,40373801.34822684,4349257.156368442,0.2843018436183275,0.11944962743013987
325,36209069.34475317,40523452.63739634,4314383.2926431745,0.27539727724296903,0.11198895312494014
326,35848892.69917932,39948510.10576369,4099617.406584367,0.2754108906740476,0.10930126674046223
327,36178004.30935627,40497110.560504824,4319106.251148552,0.2822486790581984,0.11816495365874366
328,36568879.532021716,40754879.962385386,4186000.43036367,0.2713160209329716,0.1022753688367114
329,36390881.268950835,40821019.54029668,4430138.271345846,0.2782683019347211,0.11115872415380575
330,36949769.58022255,41350603.87992205,4400834.2996995,0.2758400256567096,0.10487435346891415
331,36322462.89176976,40537607.84545891,4215144.9536891505,0.27779421151981293,0.11613219277772915
332,36406979.13602121,40875256.61807652,4468277.482055306,0.27910343641662727,0.10683605503146493
333,36335623.005370915,40456116.234380186,4120493.2290092707,0.27220508525522163,0.10942235521253835
334,36611542.59828451,40844701.70102608,4233159.102741569,0.2757301727947116,0.10969025643917737
335,36653274.30189796,41069055.80407062,4415781.502172664,0.275939376358967,0.10503482736413429
336,36724630.83959656,40973447.01491858,4248816.175322019,0.27915161248384895,0.11373718379050388
337,36410226.70453107,40868118.81281479,4457892.108283713,0.28702342154998517,0.11923767217459624
338,35545288.01793571,39670742.14546036,4125454.1275246516,0.2630007652640541,0.09231643734828363
339,35924644.40576181,40022233.32151296,4097588.9157511517,0.2686860839710076,0.10005174331758253
340,36259255.30304824,40571724.829908535,4312469.526860297,0.2816722445444247,0.11307292104970938
341,35986320.817532666,40173163.949295804,4186843.131763138,0.2748666416786502,0.10951756591123363
342,36342274.696609214,40571355.07985257,4229080.38324336,0.277560481989862,0.10616317009753236
343,35995985.7599984,40399714.67779306,4403728.91779466,0.2769345005963444,0.10635404710899451
344,36306486.849303275,40487097.0864646,4180610.2371613234,0.26807280900461755,0.09991178849439451
345,36177461.56021847,40620733.30717917,4443271.7469607,0.27455452262126234,0.10269837791728378
346,36617482.360440336,41095533.94313802,4478051.582697682,0.2735704813933332,0.10191367540322574
347,36514524.26394947,40935899.78958451,4421375.525635041,0.28089234496494103,0.10859210549360743
348,36105201.212662734,40493715.02295028,4388513.810287543,0.2796512104483488,0.11218960074162657
349,36626913.68156785,40971910.58278421,4344996.901216365,0.27519734055785666,0.10582406173276956
350,36620364.89187254,40933367.49581663,4313002.603944093,0.2766210088787511,0.11202299924353715
351,35910346.8673241,40413373.41736582,4503026.55004172,0.2858161578730443,0.11521420177668931
352,36273283.68158294,40647894.032998785,4374610.351415843,0.2724439386382625,0.10307406972276943
353,36236922.50148929,40658865.227370456,4421942.725881167,0.28146434204832405,0.11393522132068493
354,36662021.648620576,41134887.94704031,4472866.298419736,0.2850074432324308,0.11517721149039585
355,36337532.73912973,40550337.57737918,4212804.838249452,0.27702855293930173,0.11009427198022018
356,36233329.99921027,40624986.203488514,4391656.204278246,0.2816139525387912,0.11077908432114086
357,36507815.77530116,40700818.12440757,4193002.3491064087,0.25927439867676055,0.09454076655452891
358,36158599.277151644,40543019.1494292,4384419.872277558,0.2749100994106759,0.10779616623671037
359,36267023.36744899,40583067.63854662,4316044.27109763,0.2768381375957327,0.1093652750962368
360,36585974.554045655,41011237.817840196,4425263.263794541,0.2825244712525977,0.11642734562606245
361,36399329.92922048,40789948.82946099,4390618.900240511,0.28642548215859154,0.11799633686587174
362,36249539.78716067,40335752.549259916,4086212.7620992437,0.2749623339402819,0.10785242464419315
363,36773409.79798976,41054538.48924422,4281128.691254459,0.282739279500326,0.1168365742402608
364,36006006.10635152,40346647.914151244,4340641.807799727,0.27603870643705664,0.10427779956005784
365,36375388.6015286,40809073.80370482,4433685.202176221,0.27202241352529893,0.09960987704093094
366,36349850.91237909,40571945.89100818,4222094.97862909,0.2733464596217554,0.10758119537488468
367,36521704.30666938,40703187.02999768,4181482.7233283,0.27423999274947847,0.10739214793164963
368,36485937.2128177,40813841.15549443,4327903.94267673,0.27838238563924084,0.1114032471151969
369,36954488.6383681,41337359.19688952,4382870.55852142,0.2634955986715409,0.09243846783260078
370,36384172.8445518,40637683.51838483,4253510.6738330275,0.2622734352614672,0.09543287393009371
371,36510720.367459595,40807678.248573974,4296957.881114379,0.2723837459659874,0.1035391311872562
372,36245093.93219942,40633833.24279165,4388739.310592234,0.26793828174843803,0.09904758866438396
373,36108012.980938286,40411883.6348063,4303870.653868012,0.2753475490475702,0.10728679022609418
374,36305824.333032936,40796539.73379322,4490715.400760286,0.27281716571844167,0.10088971417685301
375,36389133.195307314,40843320.562357634,4454187.36705032,0.27385008212439954,0.10781766428881771
376,36957780.844750896,41270398.572720565,4312617.727969669,0.27323111058746785,0.10594300767461669
377,36351028.55102797,40361541.59560619,4010513.0445782244,0.2695052136088124,0.10640438578938768
378,36112398.63859184,40191722.17113911,4079323.5325472727,0.2687887902265445,0.10613859765279093
379,36549656.736522816,40903528.89041754,4353872.153894722,0.27796439388109023,0.11076117858355287
380,36108748.66386125,40469160.59656065,4360411.932699397,0.2708150188753335,0.10079192946735425
381,36260034.49512825,40478305.12577494,4218270.630646691,0.2711862020666481,0.10209459139539577
382,35890115.68498681,40250077.92345408,4359962.238467276,0.2790830482722478,0.10917797473946665
383,36660842.34537223,40835179.832655124,4174337.4872828946,0.2734987290322791,0.10731384728261677
384,35888281.16626404,40001773.19494804,4113492.0286839977,0.2776276045132922,0.11233637673509306
385,36008742.16088831,40346475.3848861,4337733.223997794,0.2788763110514148,0.1051945870945795
386,36041771.36678089,40289763.80667703,4247992.4398961365,0.2763101779544289,0.11155924360491816
387,37071686.09439151,41380583.48682049,4308897.392428979,0.27362506182368035,0.10909437888095679
388,36191391.178438455,40416196.435472205,4224805.25703375,0.2857829093269732,0.11972411884906395
389,36952878.405831344,41164032.59108904,4211154.185257696,0.26611617967571316,0.10075419717273185
390,35822043.80331982,40174491.3398124,4352447.536492579,0.2765529927821235,0.10981996922933544
391,36535142.41252659,40769880.82212864,4234738.409602046,0.27623105878680765,0.1040018284855396
392,36937129.32857667,41307856.19696938,4370726.868392713,0.2786800201956319,0.11141704833308093
393,36158974.180106066,40033411.789421275,3874437.609315209,0.26848735417441916,0.10901403406246331
394,36367706.7391055,40705854.230843775,4338147.491738275,0.2796593527259764,0.11333348064250624
395,36799842.10326979,41143679.15361194,4343837.05034215,0.26406572065837863,0.09873333665659306
396,36833131.096556544,41020805.325282216,4187674.228725672,0.2696059532716513,0.10342993074831429
397,36528534.734656304,40846394.15204463,4317859.417388327,0.2775883282898969,0.1086791199761031
398,36523267.7211872,40802076.67047434,4278808.949287146,0.273789411583699,0.10644031598488912
399,36094086.58744246,40352843.00788084,4258756.420438379,0.2671598906910079,0.0999782410232802
400,36342326.20432569,40542363.20495275,4200037.000627056,0.27458798079039626,0.10696070069336645
401,36406525.528819546,40693627.22827421,4287101.699454665,0.2724340511614391,0.10355241619080433
402,36350079.876981325,40717311.61101442,4367231.734033093,0.27046290670112466,0.09957742500604519
403,36525355.13183731,40883021.82147001,4357666.689632699,0.27203236123708546,0.10116668315970741
404,36097670.37954368,40213965.95624247,4116295.576698795,0.2646735483152965,0.09666969553634847
405,36541901.05325776,40461332.49991664,3919431.4466588795,0.27140331725408867,0.1111250435276488
406,36208904.834495105,40722782.661651276,4513877.827156171,0.28376164310795077,0.11508827553470492
407,36621396.60010439,40989764.967074715,4368368.366970323,0.2812119498402653,0.1110945769378645
408,36676396.73714835,40922908.24295398,4246511.5058056265,0.27017700498792935,0.10044927740805998
409,36521253.86677941,40781199.34918458,4259945.482405171,0.27727721851296205,0.10972120410458008
410,36469232.22317496,40820552.26824308,4351320.045068122,0.2796577086706239,0.10947158732206397
411,36178705.835549004,40613434.17351942,4434728.337970413,0.2824036203363909,0.1144748205656097
412,36091237.98211882,40464098.667474985,4372860.6853561625,0.2742819949203644,0.10368400035222153
413,36706298.89698571,40976651.3233622,4270352.426376492,0.28499495383210083,0.11709171351694046
414,36370134.18229384,40778075.07376501,4407940.89147117,0.27718197261817107,0.10739774369759768
415,36541593.91561271,40739500.23566607,4197906.320053354,0.2661320553951701,0.10531762314607503
416,36177855.38224689,40704852.39437437,4526997.012127481,0.2852573784663612,0.11870015540595555
417,35925983.701314405,40361652.35855709,4435668.657242686,0.26458062087222006,0.09520239230347667
418,36190457.91045527,40668034.24428904,4477576.333833769,0.285795119444912,0.11712190809189517
419,36110254.67539368,40406861.89661797,4296607.221224293,0.2819825637806088,0.11765335796198269
420,36410059.366314515,40877424.413295925,4467365.046981409,0.28908645746092865,0.12207477937396555
421,36613692.98990628,40826823.87569339,4213130.885787107,0.26513774518116745,0.09169879227740026
422,36825862.275134474,40977137.283782646,4151275.008648172,0.26653391787894276,0.09966984642980059
423,37138424.57086727,41421066.732393295,4282642.161526024,0.27005734900298467,0.10390341261200006
424,36197586.12889388,40557592.61342844,4360006.484534562,0.27580955495400855,0.10599917705591687
425,36566753.81891693,40686575.74959894,4119821.930682011,0.2665938427683864,0.10588737509641272
426,36091586.25992622,40343286.98483379,4251700.72490757,0.27160238217805677,0.10313484098809321
427,36557474.104972295,40950906.542718336,4393432.4377460405,0.2733387713449302,0.10296906231599562
428,36876664.27446446,41051972.12730787,4175307.8528434113,0.27162249186352505,0.10762100191555093
429,36756096.7518116,41127826.288260154,4371729.536448553,0.2727296934210353,0.09916983399599484
430,35823549.039346084,40121330.33089531,4297781.291549228,0.2737346884475094,0.10559729624303689
431,35981984.70383101,40211429.668889076,4229444.965058066,0.2695767186207766,0.0999041873315112
432,36608506.376791514,41008647.88116828,4400141.504376769,0.2826169290071726,0.11426903166055401
433,36343698.9929508,40756822.533444285,4413123.540493488,0.2790103562398085,0.10899770806717107
434,36624809.35862219,41244157.48585086,4619348.12722867,0.2902802381798944,0.12389038483006673
435,36889334.114875875,41391212.86173556,4501878.746859685,0.27237429389751855,0.09838877710323668
436,35722422.60331068,40388854.34525154,4666431.741940856,0.2812931749723357,0.1051109059742906
437,36760704.32292195,40891596.65255234,4130892.32963039,0.26143183654886476,0.09655642263193319
438,36456215.423187375,40633761.43894519,4177546.015757814,0.2840390890844202,0.1193011218063266
439,36408689.910107285,40617811.01906583,4209121.108958542,0.2707749214651879,0.10457665934830583
440,36242508.30955513,40481734.871248126,4239226.561692998,0.27734136239308643,0.11661152637916528
441,36338088.02911731,40527803.768451415,4189715.7393341064,0.2758932923343835,0.10896817039952425
442,36480467.82418251,40773707.3030006,4293239.478818089,0.27776484558681,0.1080785082475294
443,36633613.99386835,41125070.82430805,4491456.830439702,0.2885071646056971,0.12064997857363319
444,36512860.34366637,40899039.3963494,4386179.052683033,0.28428039016825635,0.11694704791852402
445,35906642.047976404,40149286.44421959,4242644.396243185,0.2652976373354913,0.09618323545555596
446,36174943.80013815,40319753.81402948,4144810.0138913244,0.26924112267614553,0.10087670945829232
447,36396198.35800541,40595814.94088965,4199616.582884237,0.26563076497709914,0.10017201962803393
448,36248868.955794655,40391036.151706696,4142167.195912041,0.2768704832215268,0.11618248844702427
449,36174228.91627677,40674601.227973275,4500372.311696507,0.2794575769132571,0.1081244165605804
450,36167744.693036586,40256086.5066641,4088341.8136275113,0.27563708751155014,0.10863707687396118
451,36561391.83221335,40798359.50163526,4236967.669421911,0.2818927564108131,0.12075877896352165
452,36523287.108117014,40927250.367758825,4403963.259641811,0.28220267430687684,0.1104004251575738
453,36844278.9370646,41190629.9323254,4346350.995260797,0.27397612415874373,0.10573536217310796
454,36308476.89628933,40486802.80497354,4178325.908684209,0.2665604609424558,0.09895250046148571
455,36828345.16950678,41255541.68924128,4427196.519734502,0.27424033893933353,0.10447892897930751
456,35748689.660463296,40033178.06594303,4284488.405479737,0.26499101931802016,0.09197427087856974
457,37210783.59897476,41449717.48067697,4238933.8817022145,0.26922344993573755,0.10400264573989819
458,36970757.366554365,41289848.9767872,4319091.6102328375,0.26940417822928553,0.09904012677213368
459,36408095.758298725,40615294.32540484,4207198.567106113,0.2786448960390473,0.11788992308343053
460,36194509.18066576,40561102.18650237,4366593.005836606,0.27177204412592,0.10216108184301735
461,36366078.80715483,40645373.91076539,4279295.10361056,0.2761997603854255,0.10878405165943802
